"Year","Month","NAME","avg_WBGT_max_monthly","max_WBGT_max_monthly","duration_heat_wave_monthly","avg_heat_waves_WBGT_max_monthly","death","total","elderly","elder_proportion","death_rate","death_elder_rate"
2011,2,"Orange",12.8011595139893,20.75554784,NA,NA,0,2989948,342121,0.114423729,0,0
2011,2,"Placer",3.46240319509463,18.5533312286,NA,NA,0,343554,51970,0.151271707,0,0
2011,2,"Plumas",1.80522901715428,15.9178655416,NA,NA,0,20192,4072,0.201664025,0,0
2011,2,"Riverside",11.0881831999139,23.6111293406,NA,NA,280,2154844,252556,0.117203844,0.000129939800746597,0.00110866500894851
2011,2,"San Benito",7.72921431280794,20.26304896,NA,NA,134,54873,5328,0.097096933,0.00244200244200244,0.0251501501501501
2011,2,"San Bernardino",7.66237463783292,21.3291227566,NA,NA,17,2023452,176983,0.087465875,8.40148419631402e-06,9.60544233061933e-05
2011,2,"San Diego",10.0670392229167,22.8157694606,NA,NA,73,3060849,345708,0.112945134,2.38495920576285e-05,0.000211160864081826
2011,2,"San Luis Obispo",10.4675982914857,20.7950564536,NA,NA,0,267871,40244,0.150236494,0,0
2011,2,"San Mateo",8.81258898977857,18.40332256,NA,NA,0,711622,94905,0.133364342,0,0
2011,2,"Santa Barbara",11.1361709495786,21.1740132814,NA,NA,1062,419793,53786,0.128125052,0.00252981826757473,0.0197449150336519
2011,2,"Santa Clara",10.0075707361161,19.3273610254,NA,NA,188,1762754,192422,0.109159871,0.000106651296777656,0.000977019259752003
2011,2,"Santa Cruz",8.67959065951074,20.2025611726,NA,NA,141,259402,28490,0.109829531,0.000543557875421161,0.00494910494910495
2011,2,"Shasta",6.23948596950258,20.162160875,NA,NA,0,177231,29335,0.165518448,0,0
2011,2,"Sierra",2.68676173340926,9.3062481086,NA,NA,51,3277,691,0.210863595,0.0155630149527006,0.0738060781476122
2011,2,"Siskiyou",2.89235214936365,16.764324835,NA,NA,0,44687,8704,0.194777004,0,0
2011,2,"Sonoma",8.3378173261,20.4904799534,NA,NA,253,478551,65602,0.137084658,0.000528679283921672,0.00385658973811774
2011,2,"Stanislaus",6.65735050721428,15.4123113134,NA,NA,407,512469,53891,0.105159532,0.00079419438053814,0.00755228145701509
2011,2,"Tehama",6.59641260254714,19.6656653326,NA,NA,662,62985,10007,0.158879098,0.0105104389934111,0.0661536924153093
2011,2,"Trinity",5.55251849306594,17.2730345326,NA,NA,0,13711,2606,0.19006637,0,0
2011,2,"Tulare",5.47660875731201,19.9388852224,NA,NA,35,436234,41008,0.094004594,8.02321689735326e-05,0.000853492001560671
2011,2,"Tuolumne",4.73288116298928,16.3322251744,NA,NA,67,55736,11138,0.199834936,0.00120209559351227,0.00601544262883821
2011,2,"Ventura",10.8574500454451,22.5357805024,NA,NA,62,815745,94184,0.115457649,7.60041434516914e-05,0.000658285908434554
